Metab,/Cr+PCr,/Cr+PCr CRLB,mMol/kg,mMol/kg CRLB,mM,mM CRLB,%CRLB,SNR,FWHM
Ala,0.0,0.02919534731478109,0.0,0.22096515924498067,0.0,0.17533713324916422,999.0,0.0,0.0
Asp,0.3574954594636593,0.05069969250475159,3.1858788954891035,0.4304328623921264,2.528013349809409,0.3415509685144256,13.5106473444919,1.9133321931190441,4.159669301505353
Cr,0.4588925071093788,0.03140078164817874,4.089495166990977,0.24380124927611815,3.2450380931843577,0.1934577029098331,5.961646592567207,11.62335569806565,4.254637146442642
GABA,0.1891281089398753,0.04127952163761033,1.6854458843177644,0.34126261175915545,1.3374110679378166,0.270793858341412,20.24761607206937,1.367176793584424,4.794633617304034
GPC,0.11591940774588087,0.020538377920743353,1.0330346440462672,0.12096622421040498,0.8197189713213022,0.09598739930539456,11.709793558964824,8.705412851562835,4.3425365221381185
GSH,0.1769386002720917,0.021718077978590822,1.5768170965022905,0.13635173895116226,1.2512134958455565,0.10819589433431581,8.64727679916833,3.493329340822184,4.106173991253625
Glc,0.10716340622585815,0.039637971809923796,0.9550041132715215,0.32543986459318486,0.7578012933547683,0.2582384168515082,34.07732595814041,0.9711914665018497,10.176492727759944
Gln,0.3628514134559375,0.038100648860411666,3.233609350065533,0.31051560833652847,2.565887741875138,0.24639593310040767,9.602755766717323,2.233303310049637,7.262168163575444
Glu,1.2030873845640977,0.03979757418524975,10.721508781292842,0.3269831364537122,8.507579295491714,0.25946301200838073,3.0497865843680567,8.517690637465508,6.1597272241894485
Glyc,0.0,0.0420828795557458,0.0,0.3489681406819018,0.0,0.2769082401566237,999.0,0.0,0.0
Lac,0.10731976388008171,0.03236081596917455,0.9563975199220182,0.25357537772764804,0.7589069695997619,0.2012135304283258,26.513596328472687,1.1490583748160497,4.2561365101635715
MM09,0.792096022338993,0.05908965489903499,7.058892452946493,0.5083565506216694,5.601272032400345,0.4033838663027228,7.201647482381933,5.457283716916707,22.125741844612314
MM12,0.1249303567286429,0.2311235264128947,1.1133371805752068,2.055109587590309,0.8834394990087023,1.6307413568374227,184.59004364953793,0.867608013172334,22.162889506586307
MM14,0.9162418533703179,0.5697921970187486,8.165238205250683,5.075937590810254,6.479163792595627,4.027785867986588,62.16521139023421,3.36871542299571,40.04444195819431
MM16,0.5606461865218677,0.20292616702738644,4.996289620450507,1.803185360593203,3.9645847423443805,1.4308380240739444,36.09048909439746,3.365715664196056,25.405588544170993
MM21,4.021397787649418,0.6262796170467585,35.83734003575843,5.579502069064343,28.437136816573126,4.427367197119537,15.568962605754578,6.401972842295343,0.0
MM30,0.9429346434708133,0.2820359256668835,8.403115342964465,2.509652808767367,6.66792067868014,1.991424034646669,29.865742719675765,2.9638848766347783,46.10657097192017
MM39,4.750817289093431,1.241421789931068,42.33768048510305,11.062279310787494,33.59519460009929,8.777982683707087,26.128685331922874,8.378654566697092,0.0
NAA,1.4102712584358104,0.024193276902897607,12.567861549643634,0.1661830512472254,9.972670907560598,0.1318672133645401,1.322285820788164,35.86345119558429,4.25160116822626
NAAG,0.06371438895053821,0.022420045602985942,0.5678011334774398,0.14509458505098774,0.45055348698291137,0.11513339333560625,25.553768123422167,1.831902706688924,4.613137571178455
PCh,0.060567859867975284,0.020940745084539716,0.539760328111074,0.1263261507479103,0.42830294556843707,0.10024053204687966,23.404119230102886,4.627344433872453,4.2441087996597515
PCr,0.5411074928906213,0.030958451637262425,4.822167376272626,0.23926646506427163,3.826417733421438,0.1898593253813323,4.961803404866809,13.744370633866106,4.253623019863928
PE,0.3402197514725932,0.06654426997208945,3.03192361567676,0.5768927625126955,2.4058489438772446,0.45776774726291886,19.02728550052625,1.8218665778424605,15.4179398222965
Scyllo,0.037155706745547384,0.016371485279126748,0.3311191200727813,0.04917748792319578,0.26274493895745726,0.03902262140471094,14.851902213434961,1.8699138965811979,4.279250086305419
Tau,0.1772029864752958,0.039187432619612605,1.5791732171263402,0.3210773574687207,1.2530830912026785,0.25477674218932966,20.331991068908383,1.3872056974586053,12.248226542982799
bHB,0.0,0.03329662859815294,0.0,0.26302117967354205,0.0,0.20870882896358595,999.0,0.0,0.0
mI,0.8029483549083727,0.04517354008973754,7.155604778612074,0.3784126507708397,5.67801382278035,0.3002726293959093,5.288339175773175,12.779995414781489,7.074712362476032
Cr+PCr,1.0,0.02179787020448304,8.911662543263601,0.13735921404844026,7.071455826605795,0.10899533165728671,1.5413421837014152,,
